o111 o111
63 0.0314542765
64 0.0330359505
65 0.0346751833
66 0.0363727029
67 0.0381291599
68 0.0399451219
69 0.0418210678
70 0.0249197946
71 0.0262226762
72 0.0275761998
73 0.0289812206
74 0.0304385373
75 0.0319488873
76 0.0335129414
77 0.0351312990
78 0.0368044831
79 0.0385329349
80 0.0204478712
81 0.0215169472
82 0.0226275774
83 0.0237804635
84 0.0249762608
85 0.0262155745
86 0.0274989549
87 0.0288268940
88 0.0301998207
89 0.0316180973
90 0.0139670322
91 0.0146972705
92 0.0154558926
93 0.0162433779
94 0.0170601739
95 0.0179066940
96 0.0187833141
97 0.0196903703
98 0.0206281555
99 0.0215969172
o4 o10
0 0.0060393398
1 0.0064167942
2 0.0068135217
3 0.0072301958
4 0.0076674925
5 0.0081260886
6 0.0086066597
7 0.0091098787
8 0.0096364140
9 0.0101869270
10 0.0088416524
11 0.0093942493
12 0.0099750621
13 0.0105850771
14 0.0112252838
15 0.0118966729
16 0.0126002336
17 0.0133369513
18 0.0141078040
19 0.0149137603
20 0.0107753105
21 0.0114487596
22 0.0121565955
23 0.0129000200
24 0.0136802391
25 0.0144984601
26 0.0153558887
27 0.0162537255
28 0.0171931628
29 0.0181753808
30 0.0116948006
31 0.0124257172
32 0.0131939549
33 0.0140008181
34 0.0148476156
35 0.0157356579
36 0.0166662535
37 0.0176407055
38 0.0186603078
39 0.0197263414
40 0.0119864307
41 0.0127355740
42 0.0135229691
43 0.0143499528
44 0.0152178667
45 0.0161280539
46 0.0170818555
47 0.0180806071
48 0.0191256350
49 0.0202182520
50 0.0119864307
51 0.0127355740
52 0.0135229691
53 0.0143499528
54 0.0152178667
55 0.0161280539
56 0.0170818555
57 0.0180806071
58 0.0191256350
59 0.0202182520
60 0.0116948006
61 0.0124257172
62 0.0131939549
63 0.0140008181
64 0.0148476156
65 0.0157356579
66 0.0166662535
67 0.0176407055
68 0.0186603078
69 0.0197263414
70 0.0107753105
71 0.0114487596
72 0.0121565955
73 0.0129000200
74 0.0136802391
75 0.0144984601
76 0.0153558887
77 0.0162537255
78 0.0171931628
79 0.0181753808
80 0.0088416524
81 0.0093942493
82 0.0099750621
83 0.0105850771
84 0.0112252838
85 0.0118966729
86 0.0126002336
87 0.0133369513
88 0.0141078040
89 0.0149137603
90 0.0060393398
91 0.0064167942
92 0.0068135217
93 0.0072301958
94 0.0076674925
95 0.0081260886
96 0.0086066597
97 0.0091098787
98 0.0096364140
99 0.0101869270
o4 o11
0 0.0021657470
1 0.0023234644
2 0.0024910885
3 0.0026691140
4 0.0028580507
5 0.0030584230
6 0.0032707701
7 0.0034956449
8 0.0037336142
9 0.0039852576
10 0.0031706746
11 0.0034015745
12 0.0036469778
13 0.0039076089
14 0.0041842140
15 0.0044775611
16 0.0047884393
17 0.0051176582
18 0.0054660476
19 0.0058344560
20 0.0038640972
21 0.0041454945
22 0.0044445672
23 0.0047621980
24 0.0050992963
25 0.0054567980
26 0.0058356648
27 0.0062368835
28 0.0066614652
29 0.0071104441
30 0.0041938323
31 0.0044992422
32 0.0048238357
33 0.0051685709
34 0.0055344348
35 0.0059224432
36 0.0063336399
37 0.0067690958
38 0.0072299083
39 0.0077171999
40 0.0042984128
41 0.0046114386
42 0.0049441264
43 0.0052974582
44 0.0056724455
45 0.0060701296
46 0.0064915802
47 0.0069378950
48 0.0074101987
49 0.0079096417
50 0.0042984128
51 0.0046114386
52 0.0049441264
53 0.0052974582
54 0.0056724455
55 0.0060701296
56 0.0064915802
57 0.0069378950
58 0.0074101987
59 0.0079096417
60 0.0041938323
61 0.0044992422
62 0.0048238357
63 0.0051685709
64 0.0055344348
65 0.0059224432
66 0.0063336399
67 0.0067690958
68 0.0072299083
69 0.0077171999
70 0.0038640972
71 0.0041454945
72 0.0044445672
73 0.0047621980
74 0.0050992963
75 0.0054567980
76 0.0058356648
77 0.0062368835
78 0.0066614652
79 0.0071104441
80 0.0031706746
81 0.0034015745
82 0.0036469778
83 0.0039076089
84 0.0041842140
85 0.0044775611
86 0.0047884393
87 0.0051176582
88 0.0054660476
89 0.0058344560
90 0.0021657470
91 0.0023234644
92 0.0024910885
93 0.0026691140
94 0.0028580507
95 0.0030584230
96 0.0032707701
97 0.0034956449
98 0.0037336142
99 0.0039852576
o4 o121
0 0.0000000238
1 0.0000000240
2 0.0000000242
3 0.0000000244
4 0.0000000246
5 0.0000000248
6 0.0000000250
7 0.0000000252
8 0.0000000254
9 0.0000000255
10 0.0000006948
11 0.0000007009
12 0.0000007069
13 0.0000007127
14 0.0000007184
15 0.0000007239
16 0.0000007293
17 0.0000007346
18 0.0000007397
19 0.0000007447
20 0.0000139843
21 0.0000141071
22 0.0000142272
23 0.0000143445
24 0.0000144590
25 0.0000145706
26 0.0000146794
27 0.0000147854
28 0.0000148884
29 0.0000149886
30 0.0001948608
31 0.0001965726
32 0.0001982460
33 0.0001998804
34 0.0002014757
35 0.0002030315
36 0.0002045475
37 0.0002060236
38 0.0002074595
39 0.0002088552
40 0.0018865191
41 0.0019030918
42 0.0019192920
43 0.0019351160
44 0.0019505604
45 0.0019656224
46 0.0019802996
47 0.0019945899
48 0.0020084916
49 0.0020220035
50 0.0127474480
51 0.0128594319
52 0.0129688988
53 0.0130758233
54 0.0131801832
55 0.0132819591
56 0.0133811346
57 0.0134776958
58 0.0135716316
59 0.0136629336
60 0.0604572438
61 0.0609883493
62 0.0615075170
63 0.0620146272
64 0.0625095742
65 0.0629922664
66 0.0634626252
67 0.0639205855
68 0.0643660945
69 0.0647991115
70 0.2025824031
71 0.2043620515
72 0.2061016982
73 0.2078009420
74 0.2094594292
75 0.2110768520
76 0.2126529481
77 0.2141874986
78 0.2156803268
79 0.2171312966
80 0.4830433461
81 0.4872867912
82 0.4914348551
83 0.4954865813
84 0.4994411260
85 0.5032977560
86 0.5070558451
87 0.5107148718
88 0.5142744145
89 0.5177341489
90 0.8251766536
91 0.8324256755
92 0.8395117592
93 0.8464332702
94 0.8531887674
95 0.8597769980
96 0.8661968928
97 0.8724475603
98 0.8785282808
99 0.8844385000
o4 o122
0 0.0000000000
1 0.0000000000
2 0.0000000000
3 0.0000000000
4 0.0000000000
5 0.0000000000
6 0.0000000000
7 0.0000000000
8 0.0000000000
9 0.0000000000
10 0.0000000001
11 0.0000000001
12 0.0000000001
13 0.0000000001
14 0.0000000001
15 0.0000000001
16 0.0000000001
17 0.0000000001
18 0.0000000001
19 0.0000000001
20 0.0000000037
21 0.0000000038
22 0.0000000039
23 0.0000000040
24 0.0000000041
25 0.0000000042
26 0.0000000042
27 0.0000000043
28 0.0000000044
29 0.0000000045
30 0.0000001175
31 0.0000001204
32 0.0000001234
33 0.0000001263
34 0.0000001292
35 0.0000001321
36 0.0000001350
37 0.0000001380
38 0.0000001408
39 0.0000001437
40 0.0000025804
41 0.0000026445
42 0.0000027088
43 0.0000027731
44 0.0000028373
45 0.0000029015
46 0.0000029654
47 0.0000030291
48 0.0000030925
49 0.0000031554
50 0.0000392149
51 0.0000401900
52 0.0000411667
53 0.0000421438
54 0.0000431202
55 0.0000440950
56 0.0000450669
57 0.0000460349
58 0.0000469978
59 0.0000479544
60 0.0004140906
61 0.0004243878
62 0.0004347006
63 0.0004450182
64 0.0004553292
65 0.0004656222
66 0.0004758853
67 0.0004861068
68 0.0004962744
69 0.0005063759
70 0.0030548977
71 0.0031308637
72 0.0032069455
73 0.0032830620
74 0.0033591302
75 0.0034350651
76 0.0035107803
77 0.0035861877
78 0.0036611979
79 0.0037357205
80 0.0158700265
81 0.0162646658
82 0.0166599066
83 0.0170553277
84 0.0174504974
85 0.0178449752
86 0.0182383113
87 0.0186300487
88 0.0190197229
89 0.0194068636
90 0.0587318387
91 0.0601923207
92 0.0616550291
93 0.0631184044
94 0.0645808499
95 0.0660407341
96 0.0674963937
97 0.0689461364
98 0.0703882439
99 0.0718209754
o4 o123
0 0.0000000000
1 0.0000000000
2 0.0000000000
3 0.0000000000
4 0.0000000000
5 0.0000000000
6 0.0000000000
7 0.0000000000
8 0.0000000000
9 0.0000000000
10 0.0000000000
11 0.0000000000
12 0.0000000000
13 0.0000000000
14 0.0000000000
15 0.0000000000
16 0.0000000000
17 0.0000000000
18 0.0000000000
19 0.0000000000
20 0.0000000000
21 0.0000000000
22 0.0000000000
23 0.0000000000
24 0.0000000000
25 0.0000000000
26 0.0000000000
27 0.0000000000
28 0.0000000000
29 0.0000000000
30 0.0000000000
31 0.0000000000
32 0.0000000000
33 0.0000000000
34 0.0000000000
35 0.0000000000
36 0.0000000000
37 0.0000000000
38 0.0000000000
39 0.0000000000
40 0.0000000000
41 0.0000000000
42 0.0000000000
43 0.0000000000
44 0.0000000000
45 0.0000000000
46 0.0000000000
47 0.0000000000
48 0.0000000000
49 0.0000000000
50 0.0000000000
51 0.0000000000
52 0.0000000000
53 0.0000000000
54 0.0000000000
55 0.0000000000
56 0.0000000000
57 0.0000000000
58 0.0000000000
59 0.0000000000
60 0.0000000006
61 0.0000000006
62 0.0000000006
63 0.0000000007
64 0.0000000007
65 0.0000000007
66 0.0000000007
67 0.0000000007
68 0.0000000007
69 0.0000000007
70 0.0000000256
71 0.0000000260
72 0.0000000264
73 0.0000000268
74 0.0000000272
75 0.0000000275
76 0.0000000279
77 0.0000000282
78 0.0000000286
79 0.0000000289
80 0.0000007220
81 0.0000007328
82 0.0000007436
83 0.0000007542
84 0.0000007647
85 0.0000007750
86 0.0000007852
87 0.0000007952
88 0.0000008050
89 0.0000008147
90 0.0000140421
91 0.0000142532
92 0.0000144620
93 0.0000146683
94 0.0000148719
95 0.0000150728
96 0.0000152707
97 0.0000154654
98 0.0000156570
99 0.0000158452
o4 o13
0 0.0332717322
1 0.0328754417
2 0.0324633014
3 0.0320360287
4 0.0315943603
5 0.0311390502
6 0.0306708674
7 0.0301905940
8 0.0296990228
9 0.0291969552
10 0.0730377939
11 0.0721678607
12 0.0712631342
13 0.0703251892
14 0.0693556429
15 0.0683561504
16 0.0673284000
17 0.0662741083
18 0.0651950158
19 0.0640928817
20 0.1224139878
21 0.1209559483
22 0.1194395940
23 0.1178675641
24 0.1162425694
25 0.1145673838
26 0.1128448369
27 0.1110778058
28 0.1092692076
29 0.1074219909
30 0.1647208372
31 0.1627588924
32 0.1607184789
33 0.1586031481
34 0.1564165476
35 0.1541624099
36 0.1518445427
37 0.1494668174
38 0.1470331592
39 0.1445475358
40 0.1897295655
41 0.1874697486
42 0.1851195494
43 0.1826830587
44 0.1801644777
45 0.1775681058
46 0.1748983285
47 0.1721596054
48 0.1693564571
49 0.1664934541
50 0.1998800927
51 0.1974993757
52 0.1950234409
53 0.1924565980
54 0.1898032730
55 0.1870679952
56 0.1842553849
57 0.1813701401
58 0.1784170236
59 0.1754008499
60 0.2023403144
61 0.1999302943
62 0.1974238845
63 0.1948254477
64 0.1921394642
65 0.1893705194
66 0.1865232901
67 0.1836025323
68 0.1806130673
69 0.1775597692
70 0.2006520172
71 0.1982621060
72 0.1957766093
73 0.1931998534
74 0.1905362814
75 0.1877904402
76 0.1849669678
77 0.1820705804
78 0.1791060590
79 0.1760782371
80 0.1922397078
81 0.1899499933
82 0.1875687008
83 0.1850999751
84 0.1825480729
85 0.1799173508
86 0.1772122521
87 0.1744372953
88 0.1715970611
89 0.1686961802
90 0.1701208320
91 0.1680945694
92 0.1659872656
93 0.1638025885
94 0.1615443053
95 0.1592162709
96 0.1568224177
97 0.1543667442
98 0.1518533041
99 0.1492861952
o4 o14
0 0.0362803201
1 0.0361964777
2 0.0360899578
3 0.0359609618
4 0.0358097332
5 0.0356365567
6 0.0354417572
7 0.0352256989
8 0.0349887843
9 0.0347314527
10 0.0796422177
11 0.0794581676
12 0.0792243361
13 0.0789411654
14 0.0786091899
15 0.0782290344
16 0.0778014122
17 0.0773271231
18 0.0768070505
19 0.0762421587
20 0.1334832412
21 0.1331747667
22 0.1327828566
23 0.1323082523
24 0.1317518493
25 0.1311146949
26 0.1303979847
27 0.1296030590
28 0.1287313983
29 0.1277846192
30 0.1796156766
31 0.1792005918
32 0.1786732358
33 0.1780346060
34 0.1772859074
35 0.1764285495
36 0.1754641409
37 0.1743944851
38 0.1732215745
39 0.1719475841
40 0.2068858128
41 0.2064077078
42 0.2058002860
43 0.2050646962
44 0.2042023265
45 0.2032148003
46 0.2021039705
47 0.2008719143
48 0.1995209265
49 0.1980535126
50 0.2179541988
51 0.2174505152
52 0.2168105963
53 0.2160356525
54 0.2151271461
55 0.2140867873
56 0.2129165281
57 0.2116185569
58 0.2101952914
59 0.2086493708
60 0.2206368854
61 0.2201270022
62 0.2194792069
63 0.2186947247
64 0.2177750360
65 0.2167218719
66 0.2155372085
67 0.2142232613
68 0.2127824775
69 0.2112175291
70 0.2187959244
71 0.2182902956
72 0.2176479054
73 0.2168699688
74 0.2159579538
75 0.2149135771
76 0.2137387985
77 0.2124358146
78 0.2110070525
79 0.2094551617
80 0.2096229341
81 0.2091385037
82 0.2085230456
83 0.2077777239
84 0.2069039451
85 0.2059033537
86 0.2047778275
87 0.2035294711
88 0.2021606097
89 0.2006737817
90 0.1855039646
91 0.1850752722
92 0.1845306280
93 0.1838710622
94 0.1830978193
95 0.1822123548
96 0.1812163303
97 0.1801116083
98 0.1789002465
99 0.1775844912
o4 o15
0 0.0345710053
1 0.0348275951
2 0.0350638674
3 0.0352793841
4 0.0354737440
5 0.0356465834
6 0.0357975782
7 0.0359264441
8 0.0360329378
9 0.0361168581
10 0.0758899460
11 0.0764532094
12 0.0769718721
13 0.0774449725
14 0.0778716294
15 0.0782510449
16 0.0785825072
17 0.0788653924
18 0.0790991665
19 0.0792833876
20 0.1271942981
21 0.1281383479
22 0.1290076454
23 0.1298005788
24 0.1305156712
25 0.1311515854
26 0.1317071282
27 0.1321812539
28 0.1325730679
29 0.1328818290
30 0.1711532452
31 0.1724235630
32 0.1735932939
33 0.1746602688
34 0.1756225004
35 0.1764781895
36 0.1772257305
37 0.1778637163
38 0.1783909430
39 0.1788064135
40 0.1971385733
41 0.1986017570
42 0.1999490822
43 0.2011780505
44 0.2022863729
45 0.2032719769
46 0.2041330133
47 0.2048678612
48 0.2054751341
49 0.2059536833
50 0.2076854823
51 0.2092269463
52 0.2106463533
53 0.2119410714
54 0.2131086890
55 0.2141470228
56 0.2150541246
57 0.2158282869
58 0.2164680489
59 0.2169722004
60 0.2102417765
61 0.2118022136
62 0.2132390914
63 0.2145497455
64 0.2157317347
65 0.2167828489
66 0.2177011157
67 0.2184848068
68 0.2191324432
69 0.2196428001
70 0.2084875507
71 0.2100349677
72 0.2114598565
73 0.2127595746
74 0.2139317015
75 0.2149740453
76 0.2158846503
77 0.2166618024
78 0.2173040350
79 0.2178101336
80 0.1997467376
81 0.2012292794
82 0.2025944298
83 0.2038396575
84 0.2049626431
85 0.2059612868
86 0.2068337148
87 0.2075782848
88 0.2081935920
89 0.2086784724
90 0.1767641118
91 0.1780760740
92 0.1792841518
93 0.1803861051
94 0.1813798813
95 0.1822636222
96 0.1830356696
97 0.1836945703
98 0.1842390809
99 0.1846681716
o4 o16
0 0.0290586109
1 0.0295586898
2 0.0300483342
3 0.0305267461
4 0.0309931358
5 0.0314467245
6 0.0318867462
7 0.0323124498
8 0.0327231015
9 0.0331179865
10 0.0637891898
11 0.0648869583
12 0.0659618211
13 0.0670120264
14 0.0680358407
15 0.0690315544
16 0.0699974858
17 0.0709319864
18 0.0718334451
19 0.0727002929
20 0.1069130019
21 0.1087529018
22 0.1105544110
23 0.1123145932
24 0.1140305432
25 0.1156993956
26 0.1173183318
27 0.1188845888
28 0.1203954662
29 0.1218483348
30 0.1438628427
31 0.1463386241
32 0.1487627468
33 0.1511312596
34 0.1534402533
35 0.1556858721
36 0.1578643234
37 0.1599718891
38 0.1620049359
39 0.1639599253
40 0.1657081761
41 0.1685599008
42 0.1713521225
43 0.1740802900
44 0.1767399006
45 0.1793265128
46 0.1818357584
47 0.1842633545
48 0.1866051160
49 0.1888569673
50 0.1746108344
51 0.1776157678
52 0.1805580014
53 0.1834327395
54 0.1862352375
55 0.1889608152
56 0.1916048698
57 0.1941628883
58 0.1966304607
59 0.1990032926
60 0.1770390145
61 0.1800857352
62 0.1830688842
63 0.1859835991
64 0.1888250692
65 0.1915885495
66 0.1942693729
67 0.1968629638
68 0.1993648509
69 0.2017706800
70 0.1769598905
71 0.1800052495
72 0.1829870653
73 0.1859004774
74 0.1887406777
75 0.1915029229
76 0.1941825481
77 0.1967749799
78 0.1992757488
79 0.2016805027
80 0.1741996174
81 0.1771974740
82 0.1801327786
83 0.1830007465
84 0.1857966444
85 0.1885158033
86 0.1911536310
87 0.1937056252
88 0.1961673864
89 0.1985346302
90 0.1644672196
91 0.1672975883
92 0.1700688996
93 0.1727766364
94 0.1754163297
95 0.1779835712
96 0.1804740255
97 0.1828834418
98 0.1852076663
99 0.1874426540
o4 o17
0 0.0204379290
1 0.0209914491
2 0.0215463054
3 0.0221018213
4 0.0226573010
5 0.0232120312
6 0.0237652822
7 0.0243163096
8 0.0248643559
9 0.0254086519
10 0.0448651498
11 0.0460802319
12 0.0472982474
13 0.0485177107
14 0.0497370945
15 0.0509548329
16 0.0521693243
17 0.0533789345
18 0.0545820006
19 0.0557768340
20 0.0751956226
21 0.0772321444
22 0.0792735827
23 0.0813174475
24 0.0833611791
25 0.0854021530
26 0.0874376847
27 0.0894650355
28 0.0914814180
29 0.0934840021
30 0.1011837272
31 0.1039240844
32 0.1066710573
33 0.1094212953
34 0.1121713540
35 0.1149177020
36 0.1176567269
37 0.1203847435
38 0.1230980012
39 0.1257926917
40 0.1165483080
41 0.1197047838
42 0.1228688800
43 0.1260367370
44 0.1292043876
45 0.1323677639
46 0.1355227052
47 0.1386649667
48 0.1417902280
49 0.1448941027
50 0.1228098564
51 0.1261359136
52 0.1294700006
53 0.1328080505
54 0.1361458829
55 0.1394792113
56 0.1428036516
57 0.1461147308
58 0.1494078965
59 0.1526785267
60 0.1245176796
61 0.1278899898
62 0.1312704414
63 0.1346549110
64 0.1380391601
65 0.1414188426
66 0.1447895133
67 0.1481466372
68 0.1514855984
69 0.1548017108
70 0.1244620289
71 0.1278328320
72 0.1312117727
73 0.1345947297
74 0.1379774663
75 0.1413556383
76 0.1447248026
77 0.1480804260
78 0.1514178950
79 0.1547325253
80 0.1225206332
81 0.1258388574
82 0.1291650924
83 0.1324952811
84 0.1358252527
85 0.1391507310
86 0.1424673420
87 0.1457706235
88 0.1490560336
89 0.1523189613
90 0.1156755002
91 0.1188083378
92 0.1219487386
93 0.1250928722
94 0.1282368009
95 0.1313764873
96 0.1345078018
97 0.1376265315
98 0.1407283883
99 0.1438090188
o4 o18
0 0.0125275857
1 0.0129925560
2 0.0134662498
3 0.0139483743
4 0.0144386096
5 0.0149366090
6 0.0154419986
7 0.0159543774
8 0.0164733176
9 0.0169983646
10 0.0275004386
11 0.0285211369
12 0.0295609851
13 0.0306193402
14 0.0316955002
15 0.0327887039
16 0.0338981303
17 0.0350228995
18 0.0361620722
19 0.0373146504
20 0.0460917352
21 0.0478024627
22 0.0495452861
23 0.0513191277
24 0.0531228110
25 0.0549550601
26 0.0568144992
27 0.0586996533
28 0.0606089481
29 0.0625407111
30 0.0620213438
31 0.0643233100
32 0.0666684647
33 0.0690553577
34 0.0714824059
35 0.0739478924
36 0.0764499660
37 0.0789866418
38 0.0815558015
39 0.0841551945
40 0.0714391817
41 0.0740906976
42 0.0767919602
43 0.0795412989
44 0.0823368904
45 0.0851767569
46 0.0880587662
47 0.0909806320
48 0.0939399143
49 0.0969340209
50 0.0752772459
51 0.0780712144
52 0.0809176020
53 0.0838146488
54 0.0867604332
55 0.0897528712
56 0.0927897162
57 0.0958685591
58 0.0989868286
59 0.1021417933
60 0.0763240693
61 0.0791568914
62 0.0820428615
63 0.0849801953
64 0.0879669445
65 0.0910009961
66 0.0940800722
67 0.0972017302
68 0.1003633631
69 0.1035622015
70 0.0762899578
71 0.0791215138
72 0.0820061941
73 0.0849422152
74 0.0879276295
75 0.0909603251
76 0.0940380250
77 0.0971582878
78 0.1003185078
79 0.1035159165
80 0.0750999643
81 0.0778873529
82 0.0807270371
83 0.0836172612
84 0.0865561081
85 0.0895414988
86 0.0925711919
87 0.0956427839
88 0.0987537098
89 0.1019012444
90 0.0709041874
91 0.0735358467
92 0.0762168800
93 0.0789456295
94 0.0817202853
95 0.0845388845
96 0.0873993110
97 0.0902992956
98 0.0932364164
99 0.0962081007
o4 o19
0 0.0067357068
1 0.0070534665
2 0.0073815391
3 0.0077199791
4 0.0080688233
5 0.0084280901
6 0.0087977784
7 0.0091778669
8 0.0095683130
9 0.0099690523
10 0.0147861604
11 0.0154837034
12 0.0162038852
13 0.0169468255
14 0.0177126050
15 0.0185012642
16 0.0193128005
17 0.0201471671
18 0.0210042707
19 0.0218839700
20 0.0247821403
21 0.0259512477
22 0.0271582985
23 0.0284034933
24 0.0296869675
25 0.0310087888
26 0.0323689531
27 0.0337673817
28 0.0352039184
29 0.0366783263
30 0.0333469644
31 0.0349201208
32 0.0365443341
33 0.0382198740
34 0.0399469230
35 0.0417255719
36 0.0435558154
37 0.0454375475
38 0.0473705581
39 0.0493545282
40 0.0384098647
41 0.0402218654
42 0.0420926748
43 0.0440226034
44 0.0460118615
45 0.0480605536
46 0.0501686736
47 0.0523360996
48 0.0545625893
49 0.0568477756
50 0.0404647915
51 0.0423737343
52 0.0443446319
53 0.0463778116
54 0.0484734950
55 0.0506317921
56 0.0528526965
57 0.0551360797
58 0.0574816866
59 0.0598891302
60 0.0409628519
61 0.0428952909
62 0.0448904472
63 0.0469486523
64 0.0490701304
65 0.0512549929
66 0.0535032332
67 0.0558147215
68 0.0581891992
69 0.0606262749
70 0.0406210639
71 0.0425373789
72 0.0445158880
73 0.0465569197
74 0.0486606965
75 0.0508273288
76 0.0530568102
77 0.0553490117
78 0.0577036771
79 0.0601204182
80 0.0389180313
81 0.0407540050
82 0.0426495653
83 0.0446050271
84 0.0466206033
85 0.0486963999
86 0.0508324105
87 0.0530285118
88 0.0552844582
89 0.0575998777
90 0.0344401682
91 0.0360648969
92 0.0377423563
93 0.0394728249
94 0.0412564913
95 0.0430934491
96 0.0449836929
97 0.0469271133
98 0.0489234932
99 0.0509725032
o4 o20
0 0.0030252806
1 0.0031988082
2 0.0033801468
3 0.0035695032
4 0.0037670798
5 0.0039730745
6 0.0041876795
7 0.0044110806
8 0.0046434567
9 0.0048849784
10 0.0066410676
11 0.0070219937
12 0.0074200666
13 0.0078357399
14 0.0082694582
15 0.0087216558
16 0.0091927546
17 0.0096831627
18 0.0101932725
19 0.0107234586
20 0.0111306699
21 0.0117691157
22 0.0124363003
23 0.0131329838
24 0.0138599114
25 0.0146178109
26 0.0154073896
27 0.0162293315
28 0.0170842939
29 0.0179729051
30 0.0149774817
31 0.0158365774
32 0.0167343442
33 0.0176718047
34 0.0186499619
35 0.0196697951
36 0.0207322559
37 0.0218382647
38 0.0229887062
39 0.0241844255
40 0.0172514367
41 0.0182409645
42 0.0192750347
43 0.0203548251
44 0.0214814909
45 0.0226561602
46 0.0238799290
47 0.0251538575
48 0.0264789647
49 0.0278562240
50 0.0181743882
51 0.0192168557
52 0.0203062485
53 0.0214438077
54 0.0226307502
55 0.0238682642
56 0.0251575046
57 0.0264995882
58 0.0278955887
59 0.0293465313
60 0.0183980874
61 0.0194533861
62 0.0205561878
63 0.0217077486
64 0.0229093005
65 0.0241620464
66 0.0254671555
67 0.0268257581
68 0.0282389412
69 0.0297077428
70 0.0182445765
71 0.0192910700
72 0.0203846700
73 0.0215266223
74 0.0227181487
75 0.0239604419
76 0.0252546613
77 0.0266019279
78 0.0280033197
79 0.0294598657
80 0.0174796751
81 0.0184822945
82 0.0195300454
83 0.0206241216
84 0.0217656934
85 0.0229559036
86 0.0241958630
87 0.0254866457
88 0.0268292842
89 0.0282247648
90 0.0154684841
91 0.0163557433
92 0.0172829412
93 0.0182511343
94 0.0192613582
95 0.0203146242
96 0.0214119153
97 0.0225541821
98 0.0237423382
99 0.0249772564
o4 o21
0 0.0011944510
1 0.0012752825
2 0.0013607216
3 0.0014509653
4 0.0015462140
5 0.0016466717
6 0.0017525454
7 0.0018640450
8 0.0019813826
9 0.0021047724
10 0.0026220477
11 0.0027994881
12 0.0029870433
13 0.0031851453
14 0.0033942343
15 0.0036147581
16 0.0038471712
17 0.0040919340
18 0.0043495124
19 0.0046203766
20 0.0043946469
21 0.0046920435
22 0.0050063927
23 0.0053384189
24 0.0056888597
25 0.0060584656
26 0.0064479982
27 0.0068582295
28 0.0072899403
29 0.0077439185
30 0.0059134575
31 0.0063136358
32 0.0067366256
33 0.0071834015
34 0.0076549563
35 0.0081522997
36 0.0086764567
37 0.0092284659
38 0.0098093779
39 0.0104202531
40 0.0068112677
41 0.0072722030
42 0.0077594132
43 0.0082740209
44 0.0088171695
45 0.0093900220
46 0.0099937590
47 0.0106295770
48 0.0112986859
49 0.0120023072
50 0.0071756704
51 0.0076612657
52 0.0081745417
53 0.0087166808
54 0.0092888878
55 0.0098923879
56 0.0105284249
57 0.0111982591
58 0.0119031654
59 0.0126444303
60 0.0072639920
61 0.0077555643
62 0.0082751579
63 0.0088239700
64 0.0094032200
65 0.0100141483
66 0.0106580139
67 0.0113360928
68 0.0120496753
69 0.0128000641
70 0.0072033823
71 0.0076908530
72 0.0082061112
73 0.0087503441
74 0.0093247609
75 0.0099305917
76 0.0105690850
77 0.0112415061
78 0.0119491346
79 0.0126932623
80 0.0069013815
81 0.0073684150
82 0.0078620711
83 0.0083834871
84 0.0089338216
85 0.0095142530
86 0.0101259775
87 0.0107702074
88 0.0114481688
89 0.0121610990
90 0.0061073166
91 0.0065206138
92 0.0069574704
93 0.0074188929
94 0.0079059065
95 0.0084195542
96 0.0089608944
97 0.0095310000
98 0.0101309559
99 0.0107618572
o4 o22
0 0.0004139085
1 0.0004462083
2 0.0004807241
3 0.0005175818
4 0.0005569125
5 0.0005988525
6 0.0006435430
7 0.0006911307
8 0.0007417673
9 0.0007956097
10 0.0009086080
11 0.0009795124
12 0.0010552811
13 0.0011361907
14 0.0012225291
15 0.0013145953
16 0.0014126996
17 0.0015171636
18 0.0016283206
19 0.0017465149
20 0.0015228600
21 0.0016416982
22 0.0017686893
23 0.0019042968
24 0.0020490031
25 0.0022033093
26 0.0023677356
27 0.0025428212
28 0.0027291243
29 0.0029272222
30 0.0020491676
31 0.0022090768
32 0.0023799566
33 0.0025624308
34 0.0027571482
35 0.0029647834
36 0.0031860362
37 0.0034216321
38 0.0036723225
39 0.0039388839
40 0.0023602823
41 0.0025444697
42 0.0027412933
43 0.0029514716
44 0.0031757520
45 0.0034149114
46 0.0036697559
47 0.0039411212
48 0.0042298725
49 0.0045369047
50 0.0024865573
51 0.0026805988
52 0.0028879525
53 0.0031093753
54 0.0033456547
55 0.0035976091
56 0.0038660877
57 0.0041519711
58 0.0044561706
59 0.0047796289
60 0.0025171631
61 0.0027135929
62 0.0029234988
63 0.0031476470
64 0.0033868347
65 0.0036418902
66 0.0039136734
67 0.0042030756
68 0.0045110193
69 0.0048384589
70 0.0024961602
71 0.0026909511
72 0.0028991055
73 0.0031213835
74 0.0033585754
75 0.0036115028
76 0.0038810183
77 0.0041680057
78 0.0044733801
79 0.0047980876
80 0.0023915090
81 0.0025781333
82 0.0027775609
83 0.0029905199
84 0.0032177676
85 0.0034600911
86 0.0037183071
87 0.0039932626
88 0.0042858342
89 0.0045969284
90 0.0021163448
91 0.0022814963
92 0.0024579780
93 0.0026464342
94 0.0028475350
95 0.0030619770
96 0.0032904831
97 0.0035338025
98 0.0037927111
99 0.0040680112
o5 o111
0 1.0963538183
1 1.1018174883
2 1.1070855709
3 1.1121587653
4 1.1170378617
5 1.1217237312
6 1.1262173161
